Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Predictors of picture naming speed","Behavior Research Methods, Instruments, & Computers","","36","1","10.3758/BF03195559","F. -Xavier AlarioLudovic FerrandMarina LaganaroBoris NewUli H. FrauenfelderJuan Segui","2004","http://link.springer.com/article/10.3758/BF03195559","Article"
"Visual-word identification thresholds for the 260 fragmented words of the Snodgrass and Vanderwart pictures in Spanish","Behavior Research Methods, Instruments, & Computers","","34","2","10.3758/BF03195455","José Manuel RealesSoledad BallesterosEulalio García","2002","http://link.springer.com/article/10.3758/BF03195455","Article"
"Dates of entry and measures of imagery, concreteness, goodness, and familiarity for 1,046 words sampled from theOxford English Dictionary","Behavior Research Methods, Instruments, & Computers","","21","1","10.3758/BF03203869","John BenjafieldRon Muckenheim","1989","http://link.springer.com/article/10.3758/BF03203869","Article"
"Developmental trends in children’s typicality judgments","Behavior Research Methods & Instrumentation","","15","3","10.3758/BF03203657","David F. BjorklundBarbara E. ThompsonPeter A. Ornstein","1983","http://link.springer.com/article/10.3758/BF03203657","Article"
"The computer as psychometrician","Behavior Research Methods & Instrumentation","","13","4","10.3758/BF03202072","Lawrence G. Space","1981","http://link.springer.com/article/10.3758/BF03202072","Article"
"Normative multitrial recall performance, metacognitive judgments, and retrieval latencies for Lithuanian—English paired associates","Behavior Research Methods","","42","3","10.3758/BRM.42.3.634","Phillip J. GrimaldiMary A. PycKatherine A. Rawson","2010","http://link.springer.com/article/10.3758/BRM.42.3.634","Article"
"A normative set of 98 pairs of nonsensical pictures (droodles)","Behavior Research Methods","","42","3","10.3758/BRM.42.3.685","Takehiko NishimotoTakashi UedaKaori MiyawakiYuko UneMasaru Takahashi","2010","http://link.springer.com/article/10.3758/BRM.42.3.685","Article"
"WordGen: A tool for word selection and nonword generation in Dutch, English, German, and French","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195595","Wouter DuyckTimothy DesmetLieven P. C. VerbekeMarc Brysbaert","2004","http://link.springer.com/article/10.3758/BF03195595","Article"
"EQUIWORD: A software application for the automatic creation of truly equivalent word lists","Behavior Research Methods","","38","1","10.3758/BF03192760","Olaf LahlReinhard Pietrowsky","2006","http://link.springer.com/article/10.3758/BF03192760","Article"
"The University of Valencia’s computerized word pool","Behavior Research Methods, Instruments, & Computers","","20","4","10.3758/BF03202684","Salvador AlgarabelJuan Carlos RuizJaime Sanmartin","1988","http://link.springer.com/article/10.3758/BF03202684","Article"
"MINDS: Toward a computerized test battery for use in health psychological and neuropsychological assessment","Behavior Research Methods, Instruments, & Computers","","24","2","10.3758/BF03203523","Nico BrandPeter J. Houx","1992","http://link.springer.com/article/10.3758/BF03203523","Article"
"TESTAN: An integrated modular system for personality assessment and test development on MS-DOS personal computers","Behavior Research Methods, Instruments, & Computers","","28","1","10.3758/BF03203641","Alexander G. Shmelyov","1996","http://link.springer.com/article/10.3758/BF03203641","Article"
"Normative data and naming times for action pictures","Behavior Research Methods, Instruments, & Computers","","35","1","10.3758/BF03195508","Fernando CuetosMaira Alija","2003","http://link.springer.com/article/10.3758/BF03195508","Article"
"Corroborating biased indicators: Global and local agreement among objective and subjective estimates of printed word frequency","Behavior Research Methods","","41","2","10.3758/BRM.41.2.452","Glenn L. ThompsonAlain Desrochers","2009","http://link.springer.com/article/10.3758/BRM.41.2.452","Article"
"Age of acquisition estimates for 3,000 disyllabic words","Behavior Research Methods","","44","4","10.3758/s13428-012-0209-x","Jocelyn SchockMichael J. CorteseMaya M. KhannaSean Toppi","2012","http://link.springer.com/article/10.3758/s13428-012-0209-x","Article"
"Rated graphic distinctiveness of consonants","Behavior Research Methods & Instrumentation","","6","1","10.3758/BF03200279","Edward J. PavurDonald H. Kausler","1974","http://link.springer.com/article/10.3758/BF03200279","Article"
"Moved by words: Affective ratings for a set of 2,266 Spanish words in five discrete emotion categories","Behavior Research Methods","","49","3","10.3758/s13428-016-0768-3","Pilar FerréMarc GuaschNatalia Martínez-GarcíaIsabel FragaJosé Antonio Hinojosa","2017","http://link.springer.com/article/10.3758/s13428-016-0768-3","Article"
"The semantic priming project","Behavior Research Methods","","45","4","10.3758/s13428-012-0304-z","Keith A. HutchisonDavid A. BalotaJames H. NeelyMichael J. CorteseEmily R. Cohen-ShikoraChi-Shing TseMelvin J. YapJesse J. BengsonDale NiemeyerErin Buchanan","2013","http://link.springer.com/article/10.3758/s13428-012-0304-z","Article"
"Four types of manipulability ratings and naming latencies for a set of 560 photographs of objects","Behavior Research Methods","","47","2","10.3758/s13428-014-0488-5","Katherine GuérardSébastien LagacéMathieu B. Brodeur","2015","http://link.springer.com/article/10.3758/s13428-014-0488-5","Article"
"The role of imagery-related properties in picture naming: A newly standardized set of 360 pictures for Japanese","Behavior Research Methods","","44","4","10.3758/s13428-011-0176-7","Takehiko NishimotoTakashi UedaKaori MiyawakiYuko UneMasaru Takahashi","2012","http://link.springer.com/article/10.3758/s13428-011-0176-7","Article"
"Timed written picture naming in 14 European languages","Behavior Research Methods","","50","2","10.3758/s13428-017-0902-x","Mark TorranceGuido NottbuschRui A. AlvesBarbara ArféLucile ChanquoyEvgeny Chukharev-HudilainenIoannis DimakosRaquel FidalgoJukka HyönäÓmar I. JóhannessonGeorge MadjarovDennis N. PaulyPer Henning UppstadLuuk van WaesMichael VernonÅsa Wengelin","2018","http://link.springer.com/article/10.3758/s13428-017-0902-x","Article"
"Scoring best-worst data in unbalanced many-item designs, with applications to crowdsourcing semantic judgments","Behavior Research Methods","","50","2","10.3758/s13428-017-0898-2","Geoff Hollis","2018","http://link.springer.com/article/10.3758/s13428-017-0898-2","Article"
"Gulf Arabic nouns and verbs: A standardized set of 319 object pictures and 141 action pictures, with predictors of naming latencies","Behavior Research Methods","","50","6","10.3758/s13428-018-1019-6","Tariq KhwailehEiman MustafawiRuth HerbertDavid Howard","2018","http://link.springer.com/article/10.3758/s13428-018-1019-6","Article"
"The Chinese Lexicon Project: A repository of lexical decision behavioral responses for 2,500 Chinese characters","Behavior Research Methods","","46","1","10.3758/s13428-013-0355-9","Wei Ping SzeSusan J. Rickard LiowMelvin J. Yap","2014","http://link.springer.com/article/10.3758/s13428-013-0355-9","Article"
"Stimulus design is an obstacle course: 560 matched literal and metaphorical sentences for testing neural hypotheses about metaphor","Behavior Research Methods","","42","3","10.3758/BRM.42.3.651","Eileen R. CardilloGwenda L. SchmidtAlexander KranjecAnjan Chatterjee","2010","http://link.springer.com/article/10.3758/BRM.42.3.651","Article"
"Forthcoming articles","Behavior Research Methods, Instruments, & Computers","","25","4","10.3758/BF03204554","","1993","http://link.springer.com/article/10.3758/BF03204554","Article"
"A dental roll technique for the measurement of salivary activity","Behavior Research Methods & Instrumentation","","13","1","10.3758/BF03201870","S. CoxM. ThirlawayT. Cox","1981","http://link.springer.com/article/10.3758/BF03201870","Article"
"Imagery ratings for 338 nouns","Behavior Research Methods & Instrumentation","","2","4","10.3758/BF03209293","Howard J. Walker","1970","http://link.springer.com/article/10.3758/BF03209293","Article"
"Forthcoming articles","Behavior Research Methods, Instruments, & Computers","","27","4","10.3758/BF03200455","","1995","http://link.springer.com/article/10.3758/BF03200455","Article"
"FACTRETRIEVAL2: A PASCAL program for assessing someone’s recall of general-information facts, confidence about recall correctness, feeling-of-knowing judgments for nonrecalled facts, and recognition of nonrecalled facts","Behavior Research Methods, Instruments, & Computers","","16","5","10.3758/BF03202495","Timothy S. WilkinsonThomas O. Nelson","1984","http://link.springer.com/article/10.3758/BF03202495","Article"
"FACTRETRIEVAL: A program for assessing someone’s recall of general-information facts, feeling-of-knowing judgments for nonrecalled facts, and recognition of nonrecalled facts","Behavior Research Methods & Instrumentation","","13","5","10.3758/BF03202091","Arthur P. ShmamuraRobert F. LandwehrThomas O. Nelson","1981","http://link.springer.com/article/10.3758/BF03202091","Article"
"Revisiting Rossion and Pourtois with new ratings for automated complexity, familiarity, beauty, and encounter","Behavior Research Methods","","49","4","10.3758/s13428-016-0808-z","Alex ForsytheNichola StreetMai Helmy","2017","http://link.springer.com/article/10.3758/s13428-016-0808-z","Article"
"Imagery, concreteness, age-of-acquisition, familiarity, and meaningfulness values for 205 five-letter words having single-solution anagrams","Behavior Research Methods & Instrumentation","","9","1","10.3758/BF03202210","K. J. GilhoolyD. Hay","1977","http://link.springer.com/article/10.3758/BF03202210","Article"
"Evidence for several components of word familiarity","Behavior Research Methods","","37","3","10.3758/BF03192724","Françoise CordierJean-François Le Ny","2005","http://link.springer.com/article/10.3758/BF03192724","Article"
"Affective ratings of sound stimuli","Behavior Research Methods","","40","3","10.3758/BRM.40.3.784","Jaime RedondoIsabel FragaIsabel PadrónAna Piñeiro","2008","http://link.springer.com/article/10.3758/BRM.40.3.784","Article"
"Cross-validating the Berlin Affective Word List","Behavior Research Methods","","38","4","10.3758/BF03193892","Melissa L. H. VõArthur M. JacobsMarkus Conrad","2006","http://link.springer.com/article/10.3758/BF03193892","Article"
"Introduction to special issue. Beyond the lab: Using big data to discover principles of cognition","Behavior Research Methods","","51","4","10.3758/s13428-019-01278-2","Gary LupyanRobert L. Goldstone","2019","http://link.springer.com/article/10.3758/s13428-019-01278-2","Article"
"BuscaPalabras: A program for deriving orthographic and phonological neighborhood statistics and other psycholinguistic indices in Spanish","Behavior Research Methods","","37","4","10.3758/BF03192738","Colin J. DavisManuel Perea","2005","http://link.springer.com/article/10.3758/BF03192738","Article"
"Facial expressions of emotion (KDEF): Identification under different display-duration conditions","Behavior Research Methods","","40","1","10.3758/BRM.40.1.109","Manuel G. CalvoDaniel Lundqvist","2008","http://link.springer.com/article/10.3758/BRM.40.1.109","Article"
"Unprimed stem completion is only moderately predicted by word frequency and length","Behavior Research Methods, Instruments, & Computers","","29","3","10.3758/BF03200594","Raymond J. Shaw","1997","http://link.springer.com/article/10.3758/BF03200594","Article"
"Concreteness, context availability, and imageability ratings and word associations for abstract, concrete, and emotion words","Behavior Research Methods, Instruments, & Computers","","31","4","10.3758/BF03200738","Jeanette AltarribaLisa M. BauerClaudia Benvenuto","1999","http://link.springer.com/article/10.3758/BF03200738","Article"
"spreadr: An R package to simulate spreading activation in a network","Behavior Research Methods","","51","2","10.3758/s13428-018-1186-5","Cynthia S. Q. Siew","2019","http://link.springer.com/article/10.3758/s13428-018-1186-5","Article"
"Exploring lexical co-occurrence space using HiDEx","Behavior Research Methods","","42","2","10.3758/BRM.42.2.393","Cyrus ShaoulChris Westbury","2010","http://link.springer.com/article/10.3758/BRM.42.2.393","Article"
"The use of strain rank orders in assessing equivalence of techniques","Behavior Research Methods & Instrumentation","","1","2","10.3758/BF03209876","Gerald E. McClearn","1968","http://link.springer.com/article/10.3758/BF03209876","Article"
"Russian normative data for 375 action pictures and verbs","Behavior Research Methods","","47","3","10.3758/s13428-014-0492-9","Yulia AkininaSvetlana MalyutinaMaria IvanovaEkaterina IskraElena MannovaOlga Dragoy","2015","http://link.springer.com/article/10.3758/s13428-014-0492-9","Article"
